y_true,p0,p1,prediction,correct
1,0.42170095443725586,0.5782990455627441,1,1
0,0.9291786551475525,0.0708213821053505,0,1
0,0.843377947807312,0.156622052192688,0,1
0,0.9299567341804504,0.07004324346780777,0,1
1,0.6748414039611816,0.32515862584114075,0,0
1,0.9474217891693115,0.052578166127204895,0,0
0,0.8865465521812439,0.11345349997282028,0,1
0,0.9830789566040039,0.016921034082770348,0,1
1,0.7405128479003906,0.25948718190193176,0,0
0,0.9950380921363831,0.004961849190294743,0,1
0,0.9298067688941956,0.07019317895174026,0,1
0,0.8127029538154602,0.187297061085701,0,1
1,0.6975828409194946,0.30241721868515015,0,0
0,0.7584576606750488,0.24154232442378998,0,1
0,0.9655100107192993,0.034489914774894714,0,1
0,0.9465860724449158,0.053413938730955124,0,1
0,0.7977820634841919,0.20221801102161407,0,1
0,0.8139069676399231,0.1860930323600769,0,1
0,0.8878335952758789,0.11216636747121811,0,1
0,0.7261967062950134,0.27380335330963135,0,1
0,0.9828978776931763,0.017102070152759552,0,1
1,0.14681114256381989,0.8531889319419861,1,1
0,0.7511022686958313,0.2488977462053299,0,1
1,0.07980344444513321,0.9201965928077698,1,1
1,0.1873406171798706,0.8126593828201294,1,1
0,0.9832137823104858,0.016786228865385056,0,1
0,0.9459084868431091,0.054091472178697586,0,1
0,0.9353295564651489,0.06467041373252869,0,1
1,0.23019033670425415,0.7698096632957458,1,1
0,0.9894271492958069,0.010572812519967556,0,1
0,0.9899758696556091,0.010024098679423332,0,1
0,0.99577397108078,0.004226021468639374,0,1
0,0.9897134304046631,0.010286611504852772,0,1
0,0.845809817314148,0.15419019758701324,0,1
0,0.8786802291870117,0.12131982296705246,0,1
1,0.02527182549238205,0.9747281670570374,1,1
0,0.6102784276008606,0.38972151279449463,0,1
1,0.1034381166100502,0.8965619206428528,1,1
1,0.17807024717330933,0.8219298124313354,1,1
0,0.9574863910675049,0.042513664811849594,0,1
0,0.4212898313999176,0.57871013879776,1,0
1,0.217283234000206,0.7827167510986328,1,1
0,0.9932952523231506,0.006704787723720074,0,1
0,0.707914412021637,0.2920856177806854,0,1
1,0.3579559028148651,0.6420441269874573,1,1
1,0.23163068294525146,0.7683693170547485,1,1
0,0.945412278175354,0.0545877106487751,0,1
0,0.985634982585907,0.014365104027092457,0,1
1,0.7351425290107727,0.2648574411869049,0,0
0,0.6546007394790649,0.34539929032325745,0,1
1,0.8920527696609497,0.10794724524021149,0,0
0,0.8236175179481506,0.17638248205184937,0,1
0,0.9559763073921204,0.04402368515729904,0,1
0,0.9732545018196106,0.026745464652776718,0,1
0,0.9567709565162659,0.043229080736637115,0,1
1,0.6991066932678223,0.30089324712753296,0,0
1,0.2610566318035126,0.7389433979988098,1,1
0,0.6864223480224609,0.31357768177986145,0,1
0,0.40586191415786743,0.5941380858421326,1,0
0,0.9933009147644043,0.006699076388031244,0,1
0,0.7969183325767517,0.2030816525220871,0,1
0,0.9938309192657471,0.006169088650494814,0,1
0,0.8623546361923218,0.13764536380767822,0,1
0,0.9932952523231506,0.006704787723720074,0,1
1,0.8724452257156372,0.1275547444820404,0,0
0,0.9884694218635559,0.01153060607612133,0,1
1,0.5845053195953369,0.4154946804046631,0,0
0,0.9831113815307617,0.016888640820980072,0,1
1,0.9182381629943848,0.08176178485155106,0,0
0,0.6366214752197266,0.3633785843849182,0,1
0,0.7870630025863647,0.21293699741363525,0,1
0,0.9906314611434937,0.009368534199893475,0,1
0,0.9855865240097046,0.014413400553166866,0,1
1,0.09804714471101761,0.901952862739563,1,1
0,0.8626141548156738,0.13738581538200378,0,1
0,0.9963918328285217,0.003608206519857049,0,1
1,0.815815806388855,0.18418417870998383,0,0
1,0.6414476037025452,0.35855236649513245,0,0
1,0.12032099068164825,0.8796789646148682,1,1
1,0.8987630009651184,0.1012369766831398,0,0
0,0.9812177419662476,0.018782269209623337,0,1
1,0.4098590314388275,0.5901409387588501,1,1
0,0.7553856372833252,0.244614377617836,0,1
1,0.935733437538147,0.06426658481359482,0,0
0,0.88808673620224,0.11191321164369583,0,1
0,0.8616370558738708,0.13836298882961273,0,1
0,0.5717472434043884,0.4282527267932892,0,1
0,0.9356807470321655,0.06431922316551208,0,1
1,0.05217666178941727,0.9478233456611633,1,1
0,0.977159321308136,0.022840652614831924,0,1
0,0.9748548269271851,0.025145240128040314,0,1
0,0.9759150743484497,0.024084903299808502,0,1
0,0.6608385443687439,0.33916139602661133,0,1
0,0.9005523324012756,0.09944768995046616,0,1
0,0.9929344654083252,0.0070655918680131435,0,1
0,0.8898134827613831,0.11018653959035873,0,1
0,0.904695987701416,0.09530407190322876,0,1
0,0.9425860047340393,0.05741405859589577,0,1
1,0.5908319354057312,0.4091680645942688,0,0
0,0.9168286323547363,0.08317137509584427,0,1
1,0.0736350491642952,0.9263649582862854,1,1
0,0.6840676069259644,0.31593239307403564,0,1
0,0.9626247882843018,0.03737523779273033,0,1
0,0.8792514204978943,0.12074854969978333,0,1
0,0.8804031610488892,0.11959680914878845,0,1
0,0.7029524445533752,0.29704749584198,0,1
0,0.9897288084030151,0.010271194390952587,0,1
0,0.9821285009384155,0.017871463671326637,0,1
0,0.9869808554649353,0.013019141741096973,0,1
1,0.47704946994781494,0.5229504704475403,1,1
1,0.638736367225647,0.361263632774353,0,0
0,0.32416969537734985,0.6758302450180054,1,0
0,0.99577397108078,0.004226021468639374,0,1
1,0.21188198029994965,0.7881180047988892,1,1
0,0.9799061417579651,0.02009383961558342,0,1
0,0.7506662011146545,0.24933378398418427,0,1
1,0.16578428447246552,0.8342157006263733,1,1
0,0.7633932828903198,0.23660673201084137,0,1
1,0.845724880695343,0.15427513420581818,0,0
0,0.9891058802604675,0.010894129052758217,0,1
1,0.10263721644878387,0.8973627686500549,1,1
0,0.8501350283622742,0.14986492693424225,0,1
1,0.9897292852401733,0.01027069054543972,0,0
1,0.032004885375499725,0.9679951071739197,1,1
0,0.9939756989479065,0.006024278234690428,0,1
1,0.6317492723464966,0.3682507872581482,0,0
0,0.9544988870620728,0.045501112937927246,0,1
0,0.4841793477535248,0.5158206224441528,1,0
1,0.6239285469055176,0.3760714530944824,0,0
0,0.2815190553665161,0.7184808850288391,1,0
0,0.9957776069641113,0.004222413524985313,0,1
0,0.9594458937644958,0.040554072707891464,0,1
1,0.16717800498008728,0.8328220248222351,1,1
0,0.8163959383964539,0.18360407650470734,0,1
0,0.9590446352958679,0.0409553237259388,0,1
0,0.9865400195121765,0.013459965586662292,0,1
1,0.7669249773025513,0.23307502269744873,0,0
0,0.8967052102088928,0.10329476743936539,0,1
0,0.674540102481842,0.32545986771583557,0,1
1,0.7795514464378357,0.2204485982656479,0,0
0,0.9929344654083252,0.0070655918680131435,0,1
0,0.9790167212486267,0.020983204245567322,0,1
0,0.9500856995582581,0.049914322793483734,0,1
0,0.9898607730865479,0.010139241814613342,0,1
0,0.9778866767883301,0.022113388404250145,0,1
0,0.9891294240951538,0.010870580561459064,0,1
1,0.7142346501350403,0.2857653498649597,0,0
0,0.9593414068222046,0.04065858945250511,0,1
0,0.8464690446853638,0.1535310000181198,0,1
0,0.8616370558738708,0.13836298882961273,0,1
1,0.021777015179395676,0.9782229661941528,1,1
0,0.9289429783821106,0.07105701416730881,0,1
0,0.9915186762809753,0.008481348864734173,0,1
0,0.9024246335029602,0.0975753664970398,0,1
0,0.9356807470321655,0.06431922316551208,0,1
1,0.5634962320327759,0.4365037977695465,0,0
0,0.8714185953140259,0.12858141958713531,0,1
0,0.9555529356002808,0.04444701969623566,0,1
0,0.9447267055511475,0.05527331680059433,0,1
1,0.13187052309513092,0.8681294322013855,1,1
0,0.9817694425582886,0.01823054812848568,0,1
0,0.987558901309967,0.012441020458936691,0,1
1,0.6791614294052124,0.3208385705947876,0,0
0,0.8792514204978943,0.12074854969978333,0,1
0,0.9064034223556519,0.09359657764434814,0,1
0,0.9132080078125,0.0867919921875,0,1
0,0.985634982585907,0.014365104027092457,0,1
0,0.9484515190124512,0.05154847726225853,0,1
0,0.6964993476867676,0.3035006821155548,0,1
0,0.9288183450698853,0.07118163257837296,0,1
0,0.8501350283622742,0.14986492693424225,0,1
0,0.9814821481704712,0.018517913296818733,0,1
0,0.3477569818496704,0.6522430181503296,1,0
0,0.9891294240951538,0.010870580561459064,0,1
1,0.024733275175094604,0.9752667546272278,1,1
0,0.7882744073867798,0.2117256075143814,0,1
1,0.06911596655845642,0.9308840036392212,1,1
0,0.9477370381355286,0.05226299166679382,0,1
0,0.8146589994430542,0.18534104526042938,0,1
1,0.8211251497268677,0.17887483537197113,0,0
0,0.9958230257034302,0.004176932852715254,0,1
0,0.9132080078125,0.0867919921875,0,1
0,0.9898884892463684,0.010111503303050995,0,1
0,0.955898106098175,0.04410185664892197,0,1
0,0.9869362711906433,0.013063749298453331,0,1
0,0.8500315546989441,0.1499684751033783,0,1
1,0.7288603186607361,0.27113965153694153,0,0
0,0.7969183325767517,0.2030816525220871,0,1
1,0.16547049582004547,0.8345295190811157,1,1
0,0.8539963364601135,0.1460036188364029,0,1
1,0.7567957043647766,0.24320431053638458,0,0
0,0.7159234881401062,0.2840764820575714,0,1
0,0.9888882040977478,0.01111183874309063,0,1
0,0.9603566527366638,0.03964334726333618,0,1
1,0.06244521588087082,0.9375547766685486,1,1
1,0.6984257102012634,0.3015742897987366,0,0
0,0.8137018084526062,0.18629825115203857,0,1
0,0.9709538221359253,0.029046226292848587,0,1
1,0.7390594482421875,0.2609405219554901,0,0
0,0.23381125926971436,0.7661887407302856,1,0
1,0.8411712646484375,0.15882878005504608,0,0
0,0.7935670614242554,0.20643293857574463,0,1
0,0.9918376803398132,0.00816233828663826,0,1
0,0.9664713740348816,0.03352859616279602,0,1
0,0.6009236574172974,0.3990764021873474,0,1
0,0.22048774361610413,0.779512345790863,1,0
1,0.217283234000206,0.7827167510986328,1,1
0,0.975681483745575,0.024318499490618706,0,1
0,0.9681147933006287,0.03188527747988701,0,1
0,0.9908788800239563,0.009121102280914783,0,1
1,0.12000039964914322,0.8799996376037598,1,1
0,0.9818674325942993,0.018132571130990982,0,1
1,0.3828527629375458,0.6171472668647766,1,1
0,0.9689509868621826,0.031049029901623726,0,1
0,0.7646974325180054,0.23530255258083344,0,1
0,0.9896854162216187,0.010314571671187878,0,1
0,0.9957120418548584,0.004287957679480314,0,1
0,0.9074070453643799,0.0925929844379425,0,1
1,0.33369600772857666,0.6663039922714233,1,1
1,0.5506263971328735,0.4493735432624817,0,0
0,0.9950273633003235,0.004972662776708603,0,1
0,0.6392216086387634,0.3607783913612366,0,1
0,0.9359627366065979,0.06403730809688568,0,1
1,0.05083009600639343,0.949169933795929,1,1
0,0.9942210912704468,0.005778980907052755,0,1
0,0.9951386451721191,0.004861288703978062,0,1
0,0.9934961795806885,0.006503841374069452,0,1
1,0.9136936068534851,0.0863063633441925,0,0
1,0.12411250919103622,0.8758874535560608,1,1
0,0.9829514622688293,0.017048530280590057,0,1
1,0.9510509371757507,0.048948995769023895,0,0
1,0.4283497631549835,0.5716503262519836,1,1
1,0.3042681813240051,0.6957318782806396,1,1
0,0.9911085367202759,0.00889150332659483,0,1
0,0.9730532169342041,0.02694675885140896,0,1
1,0.09440168738365173,0.9055983424186707,1,1
0,0.8834421038627625,0.11655791103839874,0,1
0,0.9944816827774048,0.005518302787095308,0,1
0,0.9895602464675903,0.01043976005166769,0,1
1,0.2101847529411316,0.7898152470588684,1,1
1,0.069938525557518,0.9300615191459656,1,1
1,0.06171650066971779,0.9382835030555725,1,1
1,0.9691334366798401,0.030866524204611778,0,0
0,0.9536139369010925,0.04638609662652016,0,1
1,0.229898601770401,0.7701013684272766,1,1
0,0.9847676157951355,0.015232376754283905,0,1
0,0.7936756610870361,0.20632432401180267,0,1
0,0.994080126285553,0.005919808521866798,0,1
0,0.9944514632225037,0.00554854329675436,0,1
0,0.9689028859138489,0.03109709732234478,0,1
0,0.988608717918396,0.011391237378120422,0,1
0,0.9770520329475403,0.022948021069169044,0,1
0,0.9892210364341736,0.01077895238995552,0,1
0,0.7216578125953674,0.27834218740463257,0,1
0,0.9944514632225037,0.00554854329675436,0,1
0,0.9711160063743591,0.02888401225209236,0,1
0,0.7119848132133484,0.2880151867866516,0,1
0,0.9081034064292908,0.09189655631780624,0,1
0,0.9012663960456848,0.0987335816025734,0,1
1,0.18942095339298248,0.8105790615081787,1,1
0,0.9651724100112915,0.034827593713998795,0,1
1,0.3013637065887451,0.6986362934112549,1,1
1,0.12212551385164261,0.877874493598938,1,1
1,0.8954421877861023,0.10455778986215591,0,0
1,0.7333940267562866,0.266605943441391,0,0
0,0.8834070563316345,0.11659293621778488,0,1
0,0.9939756989479065,0.006024278234690428,0,1
0,0.7929596900939941,0.20704032480716705,0,1
1,0.434162437915802,0.5658375024795532,1,1
0,0.9922903180122375,0.007709686178714037,0,1
1,0.4184674024581909,0.5815325975418091,1,1
0,0.905460774898529,0.09453919529914856,0,1
0,0.9818359613418579,0.018164079636335373,0,1
0,0.8777647614479065,0.1222352534532547,0,1
0,0.9250167608261108,0.07498322427272797,0,1
0,0.8873478174209595,0.11265219002962112,0,1
0,0.8391640782356262,0.16083592176437378,0,1
0,0.9906376600265503,0.009362305514514446,0,1
1,0.5030349493026733,0.49696508049964905,0,0
0,0.9932952523231506,0.006704787723720074,0,1
0,0.9946724772453308,0.005327531136572361,0,1
0,0.9889811277389526,0.011018837802112103,0,1
1,0.708746612071991,0.29125338792800903,0,0
1,0.9005823731422424,0.09941760450601578,0,0
0,0.9726688265800476,0.027331147342920303,0,1
0,0.9657647013664246,0.03423528000712395,0,1
0,0.9616490602493286,0.03835089132189751,0,1
1,0.10304181277751923,0.8969582319259644,1,1
0,0.7969183325767517,0.2030816525220871,0,1
0,0.8626141548156738,0.13738581538200378,0,1
1,0.2774433493614197,0.7225566506385803,1,1
0,0.9605964422225952,0.039403531700372696,0,1
0,0.996204674243927,0.003795407712459564,0,1
0,0.9898607730865479,0.010139241814613342,0,1
0,0.9332311749458313,0.0667688176035881,0,1
0,0.8855745196342468,0.11442547291517258,0,1
0,0.3357492983341217,0.6642506718635559,1,0
0,0.9286531209945679,0.07134684920310974,0,1
1,0.48694077134132385,0.5130592584609985,1,1
0,0.7931557297706604,0.2068442553281784,0,1
1,0.3819791376590729,0.6180208921432495,1,1
0,0.9887346625328064,0.011265275999903679,0,1
0,0.9962078332901001,0.0037921653129160404,0,1
1,0.1175408810377121,0.8824591636657715,1,1
0,0.4659262001514435,0.5340737700462341,1,0
0,0.9922260046005249,0.007774000987410545,0,1
0,0.9929271340370178,0.007072847336530685,0,1
0,0.9691290855407715,0.03087087906897068,0,1
1,0.1774764060974121,0.8225235939025879,1,1
0,0.9753178954124451,0.024682119488716125,0,1
1,0.04307454451918602,0.9569255113601685,1,1
1,0.29997289180755615,0.7000271677970886,1,1
0,0.9887349009513855,0.011265106499195099,0,1
1,0.18546396493911743,0.8145359754562378,1,1
1,0.5136216282844543,0.4863783121109009,0,0
0,0.4908196032047272,0.5091804265975952,1,0
0,0.9384709596633911,0.06152904033660889,0,1
1,0.3330783247947693,0.6669216752052307,1,1
0,0.792563796043396,0.2074362188577652,0,1
1,0.12596164643764496,0.8740383982658386,1,1
0,0.9542770981788635,0.04572296515107155,0,1
0,0.8647448420524597,0.13525508344173431,0,1
0,0.9688020348548889,0.031197909265756607,0,1
0,0.9040271639823914,0.09597285091876984,0,1
0,0.6343322992324829,0.3656677305698395,0,1
0,0.9399574398994446,0.060042496770620346,0,1
0,0.9870920181274414,0.012907988391816616,0,1
0,0.8557033538818359,0.14429663121700287,0,1
0,0.8210405111312866,0.17895948886871338,0,1
0,0.6651821136474609,0.33481791615486145,0,1
0,0.9371892809867859,0.06281070411205292,0,1
0,0.9823572635650635,0.017642710357904434,0,1
0,0.7915651202201843,0.20843495428562164,0,1
0,0.9908788800239563,0.009121102280914783,0,1
1,0.7751449942588806,0.2248549908399582,0,0
0,0.9831152558326721,0.01688467338681221,0,1
1,0.08968348056077957,0.910316526889801,1,1
1,0.05039818584918976,0.9496018290519714,1,1
0,0.9433947801589966,0.05660521984100342,0,1
0,0.9499584436416626,0.05004151165485382,0,1
1,0.019715264439582825,0.9802846908569336,1,1
0,0.987558126449585,0.012441923841834068,0,1
0,0.9904072880744934,0.009592735208570957,0,1
0,0.9747587442398071,0.025241238996386528,0,1
0,0.9944514632225037,0.00554854329675436,0,1
0,0.6649207472801208,0.33507925271987915,0,1
1,0.2166065126657486,0.7833935022354126,1,1
1,0.06004823371767998,0.9399517774581909,1,1
1,0.5585423707962036,0.441457599401474,0,0
0,0.38417938351631165,0.615820586681366,1,0
0,0.8792514204978943,0.12074854969978333,0,1
1,0.05834178254008293,0.9416582584381104,1,1
0,0.8886467218399048,0.1113533154129982,0,1
0,0.743939220905304,0.25606077909469604,0,1
0,0.9750710129737854,0.024929014965891838,0,1
0,0.7176226377487183,0.2823774218559265,0,1
0,0.8230569362640381,0.1769430935382843,0,1
0,0.42088544368743896,0.5791144967079163,1,0
0,0.30321234464645386,0.6967876553535461,1,0
0,0.9908788800239563,0.009121102280914783,0,1
1,0.40589484572410583,0.5941051840782166,1,1
0,0.9893956780433655,0.010604283772408962,0,1
0,0.8216429352760315,0.17835700511932373,0,1
1,0.08878683298826218,0.9112130999565125,1,1
0,0.835620105266571,0.16437986493110657,0,1
1,0.24945296347141266,0.7505469918251038,1,1
0,0.9766555428504944,0.02334439568221569,0,1
0,0.4743419885635376,0.5256580114364624,1,0
0,0.9915186762809753,0.008481348864734173,0,1
0,0.9897292852401733,0.01027069054543972,0,1
0,0.9930082559585571,0.006991690956056118,0,1
0,0.8736637234687805,0.12633632123470306,0,1
0,0.8626141548156738,0.13738581538200378,0,1
0,0.8535757660865784,0.1464242935180664,0,1
0,0.9782362580299377,0.021763723343610764,0,1
0,0.984636664390564,0.015363365411758423,0,1
0,0.902559757232666,0.09744022786617279,0,1
0,0.7932330965995789,0.20676694810390472,0,1
0,0.9865400195121765,0.013459965586662292,0,1
1,0.14600519835948944,0.8539947867393494,1,1
0,0.8236504197120667,0.17634955048561096,0,1
0,0.8749509453773499,0.12504908442497253,0,1
0,0.9491050243377686,0.05089493840932846,0,1
0,0.9841569066047668,0.015843041241168976,0,1
1,0.4165239930152893,0.5834760069847107,1,1
0,0.9846035838127136,0.015396363101899624,0,1
0,0.9848004579544067,0.015199580229818821,0,1
0,0.9575933814048767,0.042406659573316574,0,1
0,0.8863803744316101,0.11361969262361526,0,1
1,0.7651201486587524,0.23487985134124756,0,0
0,0.9681147933006287,0.03188527747988701,0,1
1,0.9189315438270569,0.08106843382120132,0,0
0,0.42170095443725586,0.5782990455627441,1,0
0,0.8875848650932312,0.11241515725851059,0,1
0,0.8339160084724426,0.1660839319229126,0,1
0,0.9898607730865479,0.010139241814613342,0,1
0,0.9871199131011963,0.012880143709480762,0,1
1,0.021388830617070198,0.978611171245575,1,1
0,0.9456697702407837,0.054330289363861084,0,1
0,0.9907315373420715,0.00926847755908966,0,1
1,0.5213901400566101,0.47860994935035706,0,0
0,0.934551477432251,0.06544850766658783,0,1
0,0.9534527659416199,0.046547189354896545,0,1
0,0.9929238557815552,0.0070760827511549,0,1
0,0.9603566527366638,0.03964334726333618,0,1
1,0.46390607953071594,0.5360938310623169,1,1
1,0.7274847626686096,0.2725152373313904,0,0
0,0.9841569066047668,0.015843041241168976,0,1
1,0.4789676070213318,0.5210323333740234,1,1
0,0.4647924602031708,0.5352075695991516,1,0
0,0.7730377316474915,0.22696232795715332,0,1
0,0.9871199131011963,0.012880143709480762,0,1
1,0.05612330138683319,0.9438766837120056,1,1
1,0.5392276048660278,0.46077239513397217,0,0
0,0.616407036781311,0.38359302282333374,0,1
0,0.9920023679733276,0.007997643202543259,0,1
0,0.9501703977584839,0.04982956498861313,0,1
0,0.9883108735084534,0.011689064092934132,0,1
1,0.01460292935371399,0.9853970408439636,1,1
0,0.8682059049606323,0.1317940652370453,0,1
0,0.6239285469055176,0.3760714530944824,0,1
0,0.9870920181274414,0.012907988391816616,0,1
0,0.9929967522621155,0.007003301754593849,0,1
0,0.5662615895271301,0.4337383806705475,0,1
0,0.991581380367279,0.008418652229011059,0,1
0,0.6064727902412415,0.39352723956108093,0,1
0,0.9732545018196106,0.026745451614260674,0,1
1,0.5358203053474426,0.464179664850235,0,0
0,0.9764125347137451,0.023587418720126152,0,1
1,0.05577521771192551,0.9442247748374939,1,1
0,0.9964715242385864,0.0035285470075905323,0,1
0,0.9399091005325317,0.06009090691804886,0,1
1,0.7083327770233154,0.29166725277900696,0,0
0,0.972947895526886,0.027052052319049835,0,1
0,0.9798563718795776,0.020143624395132065,0,1
0,0.9558994174003601,0.04410061240196228,0,1
1,0.4494796097278595,0.5505203604698181,1,1
0,0.9712530970573425,0.028746899217367172,0,1
0,0.8788547515869141,0.12114524096250534,0,1
0,0.5979083180427551,0.40209171175956726,0,1
0,0.945537269115448,0.05446270853281021,0,1
1,0.07238936424255371,0.9276105761528015,1,1
0,0.9759252071380615,0.02407483011484146,0,1
0,0.42170095443725586,0.5782990455627441,1,0
0,0.9078003168106079,0.09219962358474731,0,1
0,0.9813148379325867,0.018685167655348778,0,1
0,0.9933009147644043,0.006699076388031244,0,1
0,0.9907559752464294,0.009244033135473728,0,1
1,0.5804308652877808,0.41956913471221924,0,0
0,0.6784861087799072,0.32151392102241516,0,1
0,0.975798487663269,0.024201471358537674,0,1
1,0.23077087104320526,0.7692291140556335,1,1
0,0.9870839715003967,0.012915984727442265,0,1
0,0.9898607730865479,0.010139241814613342,0,1
0,0.9766547679901123,0.023345179855823517,0,1
0,0.990833580493927,0.009166430681943893,0,1
0,0.9941399097442627,0.005860136356204748,0,1
0,0.9933009147644043,0.006699076388031244,0,1
0,0.7730833292007446,0.22691667079925537,0,1
1,0.5581567883491516,0.441843181848526,0,0
0,0.8471162915229797,0.15288372337818146,0,1
1,0.13617044687271118,0.8638295531272888,1,1
1,0.7225597500801086,0.27744022011756897,0,0
0,0.8768365979194641,0.12316344678401947,0,1
0,0.7173649072647095,0.28263506293296814,0,1
0,0.8845357298851013,0.11546426266431808,0,1
0,0.48763349652290344,0.512366533279419,1,0
0,0.9939165711402893,0.006083395332098007,0,1
1,0.10858993232250214,0.8914100527763367,1,1
0,0.9460062384605408,0.053993724286556244,0,1
0,0.9871199131011963,0.012880143709480762,0,1
1,0.4841793477535248,0.5158206224441528,1,1
0,0.9870375394821167,0.012962514534592628,0,1
0,0.4930294156074524,0.5069705843925476,1,0
0,0.8190686702728271,0.18093134462833405,0,1
0,0.8826709389686584,0.11732905358076096,0,1
1,0.13803409039974213,0.8619658946990967,1,1
1,0.6211951375007629,0.37880486249923706,0,0
0,0.8810160756111145,0.11898385733366013,0,1
0,0.9010562300682068,0.0989438071846962,0,1
0,0.9854808449745178,0.01451911311596632,0,1
0,0.9592952132225037,0.04070480167865753,0,1
0,0.6239285469055176,0.3760714530944824,0,1
1,0.21745789051055908,0.7825421094894409,1,1
0,0.9660449624061584,0.03395506739616394,0,1
0,0.9916902780532837,0.008309733122587204,0,1
0,0.38057243824005127,0.6194275617599487,1,0
0,0.845724880695343,0.15427513420581818,0,1
0,0.6808035969734192,0.3191964030265808,0,1
0,0.9093038439750671,0.09069620072841644,0,1
0,0.9736555218696594,0.026344502344727516,0,1
0,0.9898607730865479,0.010139241814613342,0,1
0,0.8181728720664978,0.181827113032341,0,1
0,0.9874246716499329,0.012575341388583183,0,1
0,0.9879284501075745,0.01207156665623188,0,1
0,0.5170577168464661,0.48294225335121155,0,1
0,0.9377422332763672,0.062257733196020126,0,1
0,0.8579276204109192,0.142072394490242,0,1
0,0.995762050151825,0.004238014109432697,0,1
0,0.9869093298912048,0.013090630061924458,0,1
0,0.9858604669570923,0.014139573089778423,0,1
0,0.8142381310462952,0.18576180934906006,0,1
0,0.9897288084030151,0.010271194390952587,0,1
0,0.9915002584457397,0.008499770425260067,0,1
0,0.9074854850769043,0.09251446276903152,0,1
0,0.9907315373420715,0.00926847755908966,0,1
0,0.632745623588562,0.367254376411438,0,1
0,0.5846600532531738,0.41533997654914856,0,1
0,0.9420763850212097,0.057923655956983566,0,1
0,0.9908788800239563,0.009121102280914783,0,1
0,0.9930082559585571,0.006991690956056118,0,1
0,0.9791079163551331,0.020892050117254257,0,1
0,0.9250167608261108,0.07498322427272797,0,1
0,0.918639600276947,0.08136037737131119,0,1
0,0.9870920181274414,0.012907988391816616,0,1
0,0.9870225787162781,0.01297748927026987,0,1
0,0.9906371235847473,0.00936291553080082,0,1
0,0.6637365818023682,0.33626341819763184,0,1
0,0.9878107309341431,0.012189285829663277,0,1
0,0.9644739031791687,0.0355261005461216,0,1
0,0.8918200135231018,0.1081799864768982,0,1
0,0.9955676198005676,0.004432418383657932,0,1
0,0.9314565062522888,0.06854342669248581,0,1
0,0.9579475522041321,0.042052384465932846,0,1
0,0.9023343324661255,0.09766563028097153,0,1
0,0.9298067688941956,0.07019317895174026,0,1
0,0.9681411385536194,0.03185880929231644,0,1
0,0.955007791519165,0.04499217867851257,0,1
0,0.9721884727478027,0.027811488136649132,0,1
0,0.8243871331214905,0.17561286687850952,0,1
0,0.8873478174209595,0.11265219002962112,0,1
0,0.9916344881057739,0.008365511894226074,0,1
0,0.2828196585178375,0.7171803116798401,1,0
0,0.8429275155067444,0.1570724993944168,0,1
0,0.9847856760025024,0.015214340761303902,0,1
0,0.984907865524292,0.015092194080352783,0,1
1,0.26125621795654297,0.7387437224388123,1,1
0,0.9027945399284363,0.09720540046691895,0,1
1,0.38814878463745117,0.6118512153625488,1,1
0,0.9275088310241699,0.07249113917350769,0,1
0,0.8667354583740234,0.13326460123062134,0,1
0,0.9751492142677307,0.02485077455639839,0,1
0,0.9942692518234253,0.005730760283768177,0,1
0,0.9813560247421265,0.018643898889422417,0,1
0,0.9842733144760132,0.01572675071656704,0,1
1,0.518638014793396,0.4813620448112488,0,0
0,0.8626827597618103,0.1373172104358673,0,1
1,0.7492407560348511,0.2507592439651489,0,0
0,0.8691098093986511,0.13089022040367126,0,1
0,0.9824758768081665,0.017524132505059242,0,1
0,0.7200497984886169,0.27995020151138306,0,1
0,0.9420295357704163,0.05797048285603523,0,1
0,0.884692370891571,0.11530760675668716,0,1
0,0.9907800555229187,0.009219913743436337,0,1
0,0.9813148379325867,0.018685167655348778,0,1
0,0.8214558959007263,0.17854411900043488,0,1
0,0.8799234628677368,0.12007652223110199,0,1
1,0.8345127105712891,0.16548721492290497,0,0
0,0.5420816540718079,0.4579184353351593,0,1
1,0.7133973836898804,0.28660258650779724,0,0
0,0.929317831993103,0.07068223506212234,0,1
0,0.8249748945236206,0.175025075674057,0,1
0,0.9956852197647095,0.004314769525080919,0,1
0,0.8835641145706177,0.11643592268228531,0,1
0,0.9781652092933655,0.02183479815721512,0,1
0,0.8664536476135254,0.1335463672876358,0,1
1,0.5187506675720215,0.48124927282333374,0,0
0,0.987558901309967,0.012441020458936691,0,1
0,0.9908879995346069,0.009112047962844372,0,1
0,0.9868501424789429,0.013149827718734741,0,1
0,0.9632217884063721,0.03677815571427345,0,1
0,0.9945037364959717,0.005496331490576267,0,1
1,0.11636745184659958,0.8836325407028198,1,1
1,0.7869614958763123,0.21303847432136536,0,0
0,0.9831152558326721,0.01688467338681221,0,1
1,0.023039396852254868,0.9769606590270996,1,1
0,0.2188522070646286,0.7811477780342102,1,0
0,0.8945043087005615,0.10549560934305191,0,1
0,0.9043859243392944,0.09561403840780258,0,1
1,0.6754239797592163,0.3245759904384613,0,0
1,0.09011729806661606,0.9098827242851257,1,1
0,0.8626141548156738,0.13738581538200378,0,1
1,0.05060531571507454,0.9493946433067322,1,1
1,0.03397566080093384,0.9660243988037109,1,1
1,0.6208076477050781,0.3791923522949219,0,0
